exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links,diagram_id
2026,令和8年度（実技）,40,single,不動産,FP3級;実技;三答択,"不動産の鑑定評価の手法に関する下表の空欄（ア）～（ウ）にあてはまる語句の組み合わせとして、
最も適切なものはどれか。

評価方法 主な内容
原価法
価格時点における対象不動産の建設等に要する費用性に着目して、 （ ア ）を
求め、この（ ア ）について減価修正を行い、対象不動産の試算価格を求め
る手法
（ イ ）
多数の取引事例を収集して適切な事例を選定し、事情補正や時点修正を行い、
かつ、地域要因や個別的要因の比較を行って、対象不動産の試算価格を求める
手法
収益還元法 対象不動産が将来生み出すであろうと期待される純収益の（ ウ ）の総和を
求めることにより、対象不動産の試算価格を求める手法",,,,,,（ア）比準価格  （イ）取引事例比較法 （ウ）将来価値,（ア）再調達原価 （イ）ＤＣＦ法    （ウ）現在価値,（ア）再調達原価 （イ）取引事例比較法 （ウ）現在価値,,3,FALSE,FALSE,source_id=fp3_202605_q010; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は3です。原価法は、対象不動産を価格時点で再調達するとした場合の原価、すなわち再調達原価を求め、そこから減価修正を行う手法です。多数の取引事例を比較して価格を求めるのは取引事例比較法です。収益還元法では、将来得られる純収益を現在価値に割り引いて試算価格を求めます。,,,,,,fp3-jitsugi-202605-q010
2026,令和8年度（実技）,41,single,不動産,FP3級;実技;三答択,"借地借家法に基づく借家権に関する下表の空欄（ア）～（ウ）にあてはまる語句の組み合わせとして、
最も適切なものはどれか。 なお、 「公正証書による等書面」には電磁的記録によるものを含むものと
する。

種類 普通借家権
（建物賃貸借）
定期借家権
（定期建物賃貸借）
存続期間
（ ア ）以上
ただし、 （ ア ）未満の契約は期間の
定めのないものとみなされる
制限なし
更新等 更新できる （ イ ）
契約方法 制限なし （ ウ ）",,,,,,（ア）１年 （イ）期間満了により終了 （ウ）公正証書による等書面,（ア）１年 （イ）更新できる     （ウ）公正証書 による等書面,（ア）３年 （イ）期間満了により終了 （ウ）公正証書に限られる,,1,FALSE,FALSE,source_id=fp3_202605_q011; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は1です。普通借家契約で期間を定める場合、存続期間は1年以上とされ、1年未満の期間を定めた契約は期間の定めのない契約とみなされます。定期借家契約は更新がなく、期間満了により終了します。契約は公正証書による等書面で行う必要がありますが、公正証書に限られるわけではありません。,,,,,,fp3-jitsugi-202605-q011
2026,令和8年度（実技）,42,single,リスク管理,FP3級;実技;三答択,大下秀雄さんが加入している生命保険（下記,"＜資料＞参照）の保障内容に関する次の記述の空欄（ア）
にあてはまる金額として、正しいものはどれか。なお、保険金および給付金の支払事由が生じたときに
おいて、保険契約は有効に継続しているものとする。また、秀雄さんはこれまでに＜資料＞の保険から
保険金および給付金を一度も受け取っていないものとする。

＜資料＞

がん保険 保険証券番号×××－××××
保険契約者 大下 秀雄 様
◆契約日（保険期間の始期）
２０××年×月×日
◆主契約の保険期間
終身
◆主契約の保険料払込期間
終身
被保険者 大下 秀雄 様
契約年齢 ３７歳 男性

受取人
［給付金］
被保険者 様

［死亡給付金］
大下 寧々 様（妻）
受取割合
１０割

■ご契約内容
主契約
［本人型］
がん入院給付金 １日目から        日額 １０,０００円
がん通院給付金              日額  ５,０００円
がん診断給付金 初めてがんと診断されたとき    １００万円
手術給付金   １回につき 手術の種類に応じてがん入院給付金日額の
１０倍・２０倍・４０倍
死亡給付金         がん入院給付金日額の１００倍（がん以外の死亡
の場合は、がん入院給付金日額の１０倍）

■お払い込みいただく合計保険料
毎回 ×,×××円
［保険料払込方法］
月払い

秀雄さんが、現時点で初めてがん（悪性新生物）と診断され、治療のために２４日間入院し、その
間に手術（給付倍率４０倍）を１回受け、退院から１０日後に交通事故で死亡した場合に支払われ
る保険金および給付金は、合計（ ア ）である。",,,,,"７４０,０００円","１,７４０,０００円","２,６４０,０００円",,2,FALSE,FALSE,source_id=fp3_202605_q012; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は2です。初めてがんと診断されたため、がん診断給付金100万円が支払われます。24日間の入院は10,000円×24日＝24万円、手術給付金は入院給付金日額10,000円×40倍＝40万円です。退院後の死亡は交通事故による死亡、つまりがん以外の死亡なので死亡給付金は入院給付金日額の10倍で10万円です。合計は100万円＋24万円＋40万円＋10万円＝174万円です。",,,,,,fp3-jitsugi-202605-q012
2026,令和8年度（実技）,43,single,リスク管理,FP3級;実技;三答択,会社員の大久保さんは、自身が死亡した場合に備え、生命保険への加入を検討している。下記,"＜資
料＞に基づき、現時点で大久保さんが死亡した場合の遺族の必要保障額の見込額として、最も適切なも
のはどれか。なお、記載のない事項については一切考慮しないこととする。

＜資料＞

［遺族の収入および支出の見込額］
収入
給与収入等総額 ３,０００万円
公的年金総額 ７,０００万円
大久保さんの死亡退職金 ９００万円
支出
大久保さんの葬式費用 ３００万円
生活費 ９,０００万円
住居費 ４,０００万円
子の教育費 １,０００万円
※税金および社会保険料は、生活費に含まれるものとする。
※上記の他に大久保さんは金融資産を１,０００万円保有しているものとする。",,,,,"２,４００万円","３,４００万円","７,３００万円",,1,FALSE,FALSE,source_id=fp3_202605_q013; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は1です。必要保障額は、遺族の支出見込額から、遺族の収入見込額と現在保有している金融資産を差し引いて求めます。支出は葬式費用300万円＋生活費9,000万円＋住居費4,000万円＋教育費1,000万円＝1億4,300万円です。収入は給与収入等3,000万円＋公的年金7,000万円＋死亡退職金900万円＝1億900万円で、さらに金融資産1,000万円を差し引きます。1億4,300万円－1億900万円－1,000万円＝2,400万円です。",,,,,,fp3-jitsugi-202605-q013
2026,令和8年度（実技）,44,single,リスク管理,FP3級;実技;三答択,斉藤さんが契約している自動車保険の主な内容は、下記,"＜資料＞のとおりである。斉藤さんに関する
次の記述のうち、自動車保険による補償の対象となるものはどれか。なお、被保険自動車の運転者はい
ずれも斉藤さんである。また、記載のない事項については一切考慮しないこととする。

＜資料＞
保険種類 自動車保険
保険期間 １年
保険契約者 斉藤 五郎
記名被保険者 斉藤 五郎
対人賠償 無制限
対物賠償 無制限（免責金額なし）
車両保険 一般条件 １６０万円",,,,,被保険自動車を運転中に、誤って自宅の車庫を損壊した場合の車庫の修理費用,"被保険自動車を運転中に、ブレーキ操作を誤って単独事故を起こし、車体が損傷した場合の車の修
理費用","被保険自動車を駐車場に駐車する際に、誘導中の妻に誤って車が接触し、ケガを負わせた場合の治
療費用",,2,FALSE,FALSE,source_id=fp3_202605_q014; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は2です。一般条件の車両保険では、単独事故による被保険自動車自体の損傷も補償対象になります。1の自宅車庫は保険契約者や記名被保険者等が所有・使用・管理する財物に当たり、対物賠償の補償対象外です。3の妻のケガは対人賠償で補償される他人ではなく、通常は対人賠償の対象外となるため、この設問で補償対象となるのは2です。,,,,,,fp3-jitsugi-202605-q014
2026,令和8年度（実技）,45,single,タックスプランニング,FP3級;実技;三答択,"中岡さんは、個人でアパートの賃貸をしている青色申告者である。中岡さんの当年分の所得および所
得控除等が下記","＜資料＞のとおりである場合、＜資料＞に基づく中岡さんの当年分の所得税額として、
正しいものはどれか。なお、記載のない事項については一切考慮しないこととする。

＜資料＞

［所得］
不動産所得の金額 ７６０万円
※必要経費や青色申告特別控除額を控除した後の金額である。

［所得控除］
所得控除の合計額 ９０万円

［所得税の速算表］
課税される所得金額 税率 控除額
１,０００円 から １,９４９,０００円 まで  ５％ ０円
１,９５０,０００円 から ３,２９９,０００円 まで １０％ ９７,５００円
３,３００,０００円 から ６,９４９,０００円 まで ２０％ ４２７,５００円
６,９５０,０００円 から ８,９９９,０００円 まで ２３％ ６３６,０００円
９,０００,０００円 から １７,９９９,０００円 まで ３３％ １,５３６,０００円
１８,０００,０００円 から ３９,９９９,０００円 まで ４０％ ２,７９６,０００円
４０,０００,０００円 以上 ４５％ ４,７９６,０００円
（注）課税される所得金額の１,０００円未満の端数は切捨て",,,,,"２１２,０００円","９０５,０００円","９１２,５００円",,3,FALSE,FALSE,source_id=fp3_202605_q015; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,"正解は3です。課税所得金額は、不動産所得760万円－所得控除90万円＝670万円です。速算表では、670万円は3,300,000円から6,949,000円までの区分なので、税率20％、控除額427,500円を使います。6,700,000円×20％－427,500円＝912,500円です。",,,,,,fp3-jitsugi-202605-q015
2026,令和8年度（実技）,46,single,タックスプランニング,FP3級;実技;三答択,会社員の近藤敏彦さんの当年中に支払った医療費等が下記,"＜資料＞のとおりである場合、敏彦さんの
当年分の所得税における医療費控除の金額として、正しいものはどれか。なお、敏彦さんの当年中の所
得は、給与所得８００万円のみであり、支払った医療費等はすべて敏彦さんおよび生計を一にする親族
のために支払ったものである。また、医療費控除の金額が最も大きくなるように計算することとし、
「特定一般用医薬品等購入費を支払った場合の医療費控除の特例（セルフメディケーション税制） 」その
他記載のない事項については一切考慮しないこととする。

＜資料＞
支払月 医療等を受けた人 内容 支払金額
１月 敏彦さん 人間ドック代（※１） ５万円
妻 美容目的の形成外科の施術代 ２０万円
３～４月 敏彦さん 入院費用（※２） ２５万円
（※１）人間ドックの結果、重大な疾病は発見されていない。
（※２）この入院について、加入中の生命保険から入院給付金８万円が支給された。",,,,,７万円,２７万円,４０万円,,1,FALSE,FALSE,source_id=fp3_202605_q016; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は1です。医療費控除の対象になるのは、治療目的の医療費から保険金等で補填される金額を差し引いた額です。重大な疾病が見つかっていない人間ドック代5万円と、美容目的の形成外科費用20万円は対象外です。入院費用25万円から入院給付金8万円を差し引くと17万円です。所得が800万円なので控除額は17万円－10万円＝7万円となります。,,,,,,fp3-jitsugi-202605-q016
2026,令和8年度（実技）,47,single,タックスプランニング,FP3級;実技;三答択,"所得税の青色申告制度に関する下表の空欄（ア）～（ウ）にあてはまる語句および数値の組み合わせ
として、最も適切なものはどれか。

青色申告者 不動産所得、事業所得、 （ ア ）のいずれかがある者
確定申告期間 原則として、翌年の２月１６日～（ イ ）
青色申告特別控除額（最高） 事業的規模の不動産所得者または事業所得者 ５５万円（※）
上記以外の青色申告者 （ ウ ）万円
（※）電子申告等の一定要件を満たしている場合は最高６５万円",,,,,,（ア）山林所得 （イ）３月１５日 （ウ）１０,（ア）山林所得 （イ）３月３１日 （ウ）１０,（ア）雑所得  （イ）３月１５日 （ウ）３０,,1,FALSE,FALSE,source_id=fp3_202605_q017; diagram_type=html_table; diagram_kind=source_material; diagram_status=extracted_as_text,正解は1です。青色申告の対象となる所得は、不動産所得、事業所得、山林所得です。所得税の確定申告期間は原則として翌年2月16日から3月15日までです。青色申告特別控除は、一定の要件を満たす事業的規模の不動産所得者または事業所得者では最高55万円、電子申告等の要件を満たせば最高65万円ですが、それ以外の青色申告者は最高10万円です。,,,,,,fp3-jitsugi-202605-q017
2026,令和8年度（実技）,48,single,相続・事業承継,FP3級;実技;三答択,森隆男さん（被相続人）の,"＜親族関係図＞が下記のとおりである場合、民法上の相続人および法定相
続分の組み合わせとして、最も適切なものはどれか。なお、記載のない事項については一切考慮しない
こととする。

＜親族関係図＞

※幹夫さんは期限内に家庭裁判所で手続きを行い、適法に相続を放棄した。",,,,,綾子 １／２  夏帆 １／２,綾子 １／２  夏帆 １／４  真奈 １／４,綾子 １／２  夏帆 １／６  真奈 １／６  寛太 １／６,,2,FALSE,FALSE,source_id=fp3_202605_q018; diagram_type=needs_svg; diagram_kind=family_tree; diagram_status=pending_manual_trace; html_reproduction=planned,正解は2です。配偶者の綾子さんは常に相続人となり、子がいる場合は配偶者と子が相続人です。幹夫さんは相続放棄をしているため、初めから相続人でなかったものとして扱われ、幹夫さんの子である寛太さんは代襲相続しません。一方、すでに死亡している子の真奈さんは代襲相続人になります。したがって、綾子さんが1/2、子の系統である夏帆さんと真奈さんが残り1/2を等分し、それぞれ1/4となります。,,,,,,fp3-jitsugi-202605-q018
2026,令和8年度（実技）,49,single,相続・事業承継,FP3級;実技;三答択,"藤田信二さん（被相続人）の＜親族関係図＞が下記のとおりである場合、相続税の計算における遺産
に係る基礎控除額として、正しいものはどれか。","藤田信二さん（被相続人）の＜親族関係図＞が下記のとおりである場合、相続税の計算における遺産
に係る基礎控除額として、正しいものはどれか。

＜親族関係図＞

※桜子さんは期限内に家庭裁判所で手続きを行い、適法に相続を放棄した。

綾子
真奈

武志

森 隆男
（被相続人）
夏帆

 （すでに死亡）
百合

寛太

幹夫（※）

麗子
良枝
藤田 信二
（被相続人）
誠也
 桜子（※）
咲江",,,,,"４,８００万円","５,０００万円","５,４００万円",,3,FALSE,FALSE,source_id=fp3_202605_q019; diagram_type=needs_svg; diagram_kind=family_tree; diagram_status=pending_manual_trace; html_reproduction=planned,"正解は3です。相続税の基礎控除額は、3,000万円＋600万円×法定相続人の数で求めます。相続放棄をした桜子さんは、民法上は相続人ではありませんが、相続税の基礎控除額を計算する際の法定相続人の数には、放棄がなかったものとして含めます。この親族関係図では、配偶者の良枝さんと子の咲江さん、誠也さん、桜子さんの4人で計算するため、3,000万円＋600万円×4人＝5,400万円です。",,,,,,fp3-jitsugi-202605-q019
2026,令和8年度（実技）,50,single,相続・事業承継,FP3級;実技;三答択,"西川さんが自宅の敷地および建物を夫の相続により取得し、自宅の敷地（相続税評価額：５,０００
万円）のすべてについて特定居住用宅地等として小規模宅地等の特例の適用を受けた場合、相続税の課
税価格に算入すべき自宅の敷地の価額として、正しいものはどれか。",,,,,,"１,０００万円","２,５００万円","４,０００万円",,1,FALSE,FALSE,,"正解は1です。特定居住用宅地等について小規模宅地等の特例を適用すると、一定面積まで評価額を80％減額できます。自宅敷地の相続税評価額が5,000万円で、すべてについて特例の適用を受ける場合、課税価格に算入する価額は5,000万円×20％＝1,000万円です。",,,,,,
